xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	group
1960.5	1961.5	1961 2006	year	1961	year	2006	99
1961.5	1962.5	1962 2006	year	1962	year	2006	151
1962.5	1963.5	1963 2006	year	1963	year	2006	203
1963.5	1964.5	1964 2006	year	1964	year	2006	255
1964.5	1965.5	1965 2006	year	1965	year	2006	307
1965.5	1966.5	1966 2006	year	1966	year	2006	359
1966.5	1967.5	1967 2006	year	1967	year	2006	411
1967.5	1968.5	1968 2006	year	1968	year	2006	463
1968.5	1969.5	1969 2006	year	1969	year	2006	515
1969.5	1970.5	1970 2006	year	1970	year	2006	567
1970.5	1971.5	1971 2006	year	1971	year	2006	619
1971.5	1972.5	1972 2006	year	1972	year	2006	671
1972.5	1973.5	1973 2006	year	1973	year	2006	723
1973.5	1974.5	1974 2006	year	1974	year	2006	775
1974.5	1975.5	1975 2006	year	1975	year	2006	827
1975.5	1976.5	1976 2006	year	1976	year	2006	879
1976.5	1977.5	1977 2006	year	1977	year	2006	931
1977.5	1978.5	1978 2006	year	1978	year	2006	983
1978.5	1979.5	1979 2006	year	1979	year	2006	1035
1979.5	1980.5	1980 2006	year	1980	year	2006	1087
1980.5	1981.5	1981 2006	year	1981	year	2006	1139
1981.5	1982.5	1982 2006	year	1982	year	2006	1191
1982.5	1983.5	1983 2006	year	1983	year	2006	1243
1983.5	1984.5	1984 2006	year	1984	year	2006	1295
1984.5	1985.5	1985 2006	year	1985	year	2006	1347
1985.5	1986.5	1986 2006	year	1986	year	2006	1399
1986.5	1987.5	1987 2006	year	1987	year	2006	1451
1987.5	1988.5	1988 2006	year	1988	year	2006	1503
1988.5	1989.5	1989 2006	year	1989	year	2006	1555
1989.5	1990.5	1990 2006	year	1990	year	2006	1607
1990.5	1991.5	1991 2006	year	1991	year	2006	1659
1991.5	1992.5	1992 2006	year	1992	year	2006	1711
1992.5	1993.5	1993 2006	year	1993	year	2006	1763
1993.5	1994.5	1994 2006	year	1994	year	2006	1815
1994.5	1995.5	1995 2006	year	1995	year	2006	1867
1995.5	1996.5	1996 2006	year	1996	year	2006	1919
1996.5	1997.5	1997 2006	year	1997	year	2006	1971
1997.5	1998.5	1998 2006	year	1998	year	2006	2023
1998.5	1999.5	1999 2006	year	1999	year	2006	2075
1999.5	2000.5	2000 2006	year	2000	year	2006	2127
2000.5	2001.5	2001 2006	year	2001	year	2006	2179
2001.5	2002.5	2002 2006	year	2002	year	2006	2231
2002.5	2003.5	2003 2006	year	2003	year	2006	2283
2003.5	2004.5	2004 2006	year	2004	year	2006	2335
2004.5	2005.5	2005 2006	year	2005	year	2006	2387
2005.5	2006.5	1	year	2006	year	2006	1
2006.5	2007.5	2007 2006	year	2007	year	2006	2492
2007.5	2008.5	2008 2006	year	2008	year	2006	2544
2008.5	2009.5	2009 2006	year	2009	year	2006	2596
2009.5	2010.5	2010 2006	year	2010	year	2006	2648
2010.5	2011.5	2011 2006	year	2011	year	2006	2700
2011.5	2012.5	2012 2006	year	2012	year	2006	2752
1959.5	1960.5	1960 2007	year	1960	year	2007	48
1960.5	1961.5	1961 2007	year	1961	year	2007	100
1961.5	1962.5	1962 2007	year	1962	year	2007	152
1962.5	1963.5	1963 2007	year	1963	year	2007	204
1963.5	1964.5	1964 2007	year	1964	year	2007	256
1964.5	1965.5	1965 2007	year	1965	year	2007	308
1965.5	1966.5	1966 2007	year	1966	year	2007	360
1966.5	1967.5	1967 2007	year	1967	year	2007	412
1967.5	1968.5	1968 2007	year	1968	year	2007	464
1968.5	1969.5	1969 2007	year	1969	year	2007	516
1969.5	1970.5	1970 2007	year	1970	year	2007	568
1970.5	1971.5	1971 2007	year	1971	year	2007	620
1971.5	1972.5	1972 2007	year	1972	year	2007	672
1972.5	1973.5	1973 2007	year	1973	year	2007	724
1973.5	1974.5	1974 2007	year	1974	year	2007	776
1974.5	1975.5	1975 2007	year	1975	year	2007	828
1975.5	1976.5	1976 2007	year	1976	year	2007	880
1976.5	1977.5	1977 2007	year	1977	year	2007	932
1977.5	1978.5	1978 2007	year	1978	year	2007	984
1978.5	1979.5	1979 2007	year	1979	year	2007	1036
1979.5	1980.5	1980 2007	year	1980	year	2007	1088
1980.5	1981.5	1981 2007	year	1981	year	2007	1140
1981.5	1982.5	1982 2007	year	1982	year	2007	1192
1982.5	1983.5	1983 2007	year	1983	year	2007	1244
1983.5	1984.5	1984 2007	year	1984	year	2007	1296
1984.5	1985.5	1985 2007	year	1985	year	2007	1348
1985.5	1986.5	1986 2007	year	1986	year	2007	1400
1986.5	1987.5	1987 2007	year	1987	year	2007	1452
1987.5	1988.5	1988 2007	year	1988	year	2007	1504
1988.5	1989.5	1989 2007	year	1989	year	2007	1556
1989.5	1990.5	1990 2007	year	1990	year	2007	1608
1990.5	1991.5	1991 2007	year	1991	year	2007	1660
1991.5	1992.5	1992 2007	year	1992	year	2007	1712
1992.5	1993.5	1993 2007	year	1993	year	2007	1764
1993.5	1994.5	1994 2007	year	1994	year	2007	1816
1994.5	1995.5	1995 2007	year	1995	year	2007	1868
1995.5	1996.5	1996 2007	year	1996	year	2007	1920
1996.5	1997.5	1997 2007	year	1997	year	2007	1972
1997.5	1998.5	1998 2007	year	1998	year	2007	2024
1998.5	1999.5	1999 2007	year	1999	year	2007	2076
1999.5	2000.5	2000 2007	year	2000	year	2007	2128
2000.5	2001.5	2001 2007	year	2001	year	2007	2180
2001.5	2002.5	2002 2007	year	2002	year	2007	2232
2002.5	2003.5	2003 2007	year	2003	year	2007	2284
2003.5	2004.5	2004 2007	year	2004	year	2007	2336
2004.5	2005.5	2005 2007	year	2005	year	2007	2388
2005.5	2006.5	2006 2007	year	2006	year	2007	2440
2006.5	2007.5	1	year	2007	year	2007	1
2007.5	2008.5	2008 2007	year	2008	year	2007	2545
2008.5	2009.5	2009 2007	year	2009	year	2007	2597
2009.5	2010.5	2010 2007	year	2010	year	2007	2649
2010.5	2011.5	2011 2007	year	2011	year	2007	2701
2011.5	2012.5	2012 2007	year	2012	year	2007	2753
1959.5	1960.5	1960 2008	year	1960	year	2008	49
1960.5	1961.5	1961 2008	year	1961	year	2008	101
1961.5	1962.5	1962 2008	year	1962	year	2008	153
1962.5	1963.5	1963 2008	year	1963	year	2008	205
1963.5	1964.5	1964 2008	year	1964	year	2008	257
1964.5	1965.5	1965 2008	year	1965	year	2008	309
1965.5	1966.5	1966 2008	year	1966	year	2008	361
1966.5	1967.5	1967 2008	year	1967	year	2008	413
1967.5	1968.5	1968 2008	year	1968	year	2008	465
1968.5	1969.5	1969 2008	year	1969	year	2008	517
1969.5	1970.5	1970 2008	year	1970	year	2008	569
1970.5	1971.5	1971 2008	year	1971	year	2008	621
1971.5	1972.5	1972 2008	year	1972	year	2008	673
1972.5	1973.5	1973 2008	year	1973	year	2008	725
1973.5	1974.5	1974 2008	year	1974	year	2008	777
1974.5	1975.5	1975 2008	year	1975	year	2008	829
1975.5	1976.5	1976 2008	year	1976	year	2008	881
1976.5	1977.5	1977 2008	year	1977	year	2008	933
1977.5	1978.5	1978 2008	year	1978	year	2008	985
1978.5	1979.5	1979 2008	year	1979	year	2008	1037
1979.5	1980.5	1980 2008	year	1980	year	2008	1089
1980.5	1981.5	1981 2008	year	1981	year	2008	1141
1981.5	1982.5	1982 2008	year	1982	year	2008	1193
1982.5	1983.5	1983 2008	year	1983	year	2008	1245
1983.5	1984.5	1984 2008	year	1984	year	2008	1297
1984.5	1985.5	1985 2008	year	1985	year	2008	1349
1985.5	1986.5	1986 2008	year	1986	year	2008	1401
1986.5	1987.5	1987 2008	year	1987	year	2008	1453
1987.5	1988.5	1988 2008	year	1988	year	2008	1505
1988.5	1989.5	1989 2008	year	1989	year	2008	1557
1989.5	1990.5	1990 2008	year	1990	year	2008	1609
1990.5	1991.5	1991 2008	year	1991	year	2008	1661
1991.5	1992.5	1992 2008	year	1992	year	2008	1713
1992.5	1993.5	1993 2008	year	1993	year	2008	1765
1993.5	1994.5	1994 2008	year	1994	year	2008	1817
1994.5	1995.5	1995 2008	year	1995	year	2008	1869
1995.5	1996.5	1996 2008	year	1996	year	2008	1921
1996.5	1997.5	1997 2008	year	1997	year	2008	1973
1997.5	1998.5	1998 2008	year	1998	year	2008	2025
1998.5	1999.5	1999 2008	year	1999	year	2008	2077
1999.5	2000.5	2000 2008	year	2000	year	2008	2129
2000.5	2001.5	2001 2008	year	2001	year	2008	2181
2001.5	2002.5	2002 2008	year	2002	year	2008	2233
2002.5	2003.5	2003 2008	year	2003	year	2008	2285
2003.5	2004.5	2004 2008	year	2004	year	2008	2337
2004.5	2005.5	2005 2008	year	2005	year	2008	2389
2005.5	2006.5	2006 2008	year	2006	year	2008	2441
2006.5	2007.5	2007 2008	year	2007	year	2008	2493
2007.5	2008.5	1	year	2008	year	2008	1
2008.5	2009.5	2009 2008	year	2009	year	2008	2598
2009.5	2010.5	2010 2008	year	2010	year	2008	2650
2010.5	2011.5	2011 2008	year	2011	year	2008	2702
2011.5	2012.5	2012 2008	year	2012	year	2008	2754
1959.5	1960.5	1960 2009	year	1960	year	2009	50
1960.5	1961.5	1961 2009	year	1961	year	2009	102
1961.5	1962.5	1962 2009	year	1962	year	2009	154
1962.5	1963.5	1963 2009	year	1963	year	2009	206
1963.5	1964.5	1964 2009	year	1964	year	2009	258
1964.5	1965.5	1965 2009	year	1965	year	2009	310
1965.5	1966.5	1966 2009	year	1966	year	2009	362
1966.5	1967.5	1967 2009	year	1967	year	2009	414
1967.5	1968.5	1968 2009	year	1968	year	2009	466
1968.5	1969.5	1969 2009	year	1969	year	2009	518
1969.5	1970.5	1970 2009	year	1970	year	2009	570
1970.5	1971.5	1971 2009	year	1971	year	2009	622
1971.5	1972.5	1972 2009	year	1972	year	2009	674
1972.5	1973.5	1973 2009	year	1973	year	2009	726
1973.5	1974.5	1974 2009	year	1974	year	2009	778
1974.5	1975.5	1975 2009	year	1975	year	2009	830
1975.5	1976.5	1976 2009	year	1976	year	2009	882
1976.5	1977.5	1977 2009	year	1977	year	2009	934
1977.5	1978.5	1978 2009	year	1978	year	2009	986
1978.5	1979.5	1979 2009	year	1979	year	2009	1038
1979.5	1980.5	1980 2009	year	1980	year	2009	1090
1980.5	1981.5	1981 2009	year	1981	year	2009	1142
1981.5	1982.5	1982 2009	year	1982	year	2009	1194
1982.5	1983.5	1983 2009	year	1983	year	2009	1246
1983.5	1984.5	1984 2009	year	1984	year	2009	1298
1984.5	1985.5	1985 2009	year	1985	year	2009	1350
1985.5	1986.5	1986 2009	year	1986	year	2009	1402
1986.5	1987.5	1987 2009	year	1987	year	2009	1454
1987.5	1988.5	1988 2009	year	1988	year	2009	1506
1988.5	1989.5	1989 2009	year	1989	year	2009	1558
1989.5	1990.5	1990 2009	year	1990	year	2009	1610
1990.5	1991.5	1991 2009	year	1991	year	2009	1662
1991.5	1992.5	1992 2009	year	1992	year	2009	1714
1992.5	1993.5	1993 2009	year	1993	year	2009	1766
1993.5	1994.5	1994 2009	year	1994	year	2009	1818
1994.5	1995.5	1995 2009	year	1995	year	2009	1870
1995.5	1996.5	1996 2009	year	1996	year	2009	1922
1996.5	1997.5	1997 2009	year	1997	year	2009	1974
1997.5	1998.5	1998 2009	year	1998	year	2009	2026
1998.5	1999.5	1999 2009	year	1999	year	2009	2078
1999.5	2000.5	2000 2009	year	2000	year	2009	2130
2000.5	2001.5	2001 2009	year	2001	year	2009	2182
2001.5	2002.5	2002 2009	year	2002	year	2009	2234
2002.5	2003.5	2003 2009	year	2003	year	2009	2286
2003.5	2004.5	2004 2009	year	2004	year	2009	2338
2004.5	2005.5	2005 2009	year	2005	year	2009	2390
2005.5	2006.5	2006 2009	year	2006	year	2009	2442
2006.5	2007.5	2007 2009	year	2007	year	2009	2494
2007.5	2008.5	2008 2009	year	2008	year	2009	2546
2008.5	2009.5	1	year	2009	year	2009	1
2009.5	2010.5	2010 2009	year	2010	year	2009	2651
2010.5	2011.5	2011 2009	year	2011	year	2009	2703
2011.5	2012.5	2012 2009	year	2012	year	2009	2755
1959.5	1960.5	1960 2010	year	1960	year	2010	51
1960.5	1961.5	1961 2010	year	1961	year	2010	103
1961.5	1962.5	1962 2010	year	1962	year	2010	155
1962.5	1963.5	1963 2010	year	1963	year	2010	207
1963.5	1964.5	1964 2010	year	1964	year	2010	259
1964.5	1965.5	1965 2010	year	1965	year	2010	311
1965.5	1966.5	1966 2010	year	1966	year	2010	363
1966.5	1967.5	1967 2010	year	1967	year	2010	415
1967.5	1968.5	1968 2010	year	1968	year	2010	467
1968.5	1969.5	1969 2010	year	1969	year	2010	519
1969.5	1970.5	1970 2010	year	1970	year	2010	571
1970.5	1971.5	1971 2010	year	1971	year	2010	623
1971.5	1972.5	1972 2010	year	1972	year	2010	675
1972.5	1973.5	1973 2010	year	1973	year	2010	727
1973.5	1974.5	1974 2010	year	1974	year	2010	779
1974.5	1975.5	1975 2010	year	1975	year	2010	831
1975.5	1976.5	1976 2010	year	1976	year	2010	883
1976.5	1977.5	1977 2010	year	1977	year	2010	935
1977.5	1978.5	1978 2010	year	1978	year	2010	987
1978.5	1979.5	1979 2010	year	1979	year	2010	1039
1979.5	1980.5	1980 2010	year	1980	year	2010	1091
1980.5	1981.5	1981 2010	year	1981	year	2010	1143
1981.5	1982.5	1982 2010	year	1982	year	2010	1195
1982.5	1983.5	1983 2010	year	1983	year	2010	1247
1983.5	1984.5	1984 2010	year	1984	year	2010	1299
1984.5	1985.5	1985 2010	year	1985	year	2010	1351
1985.5	1986.5	1986 2010	year	1986	year	2010	1403
1986.5	1987.5	1987 2010	year	1987	year	2010	1455
1987.5	1988.5	1988 2010	year	1988	year	2010	1507
1988.5	1989.5	1989 2010	year	1989	year	2010	1559
1989.5	1990.5	1990 2010	year	1990	year	2010	1611
1990.5	1991.5	1991 2010	year	1991	year	2010	1663
1991.5	1992.5	1992 2010	year	1992	year	2010	1715
1992.5	1993.5	1993 2010	year	1993	year	2010	1767
1993.5	1994.5	1994 2010	year	1994	year	2010	1819
1994.5	1995.5	1995 2010	year	1995	year	2010	1871
1995.5	1996.5	1996 2010	year	1996	year	2010	1923
1996.5	1997.5	1997 2010	year	1997	year	2010	1975
1997.5	1998.5	1998 2010	year	1998	year	2010	2027
1998.5	1999.5	1999 2010	year	1999	year	2010	2079
1999.5	2000.5	2000 2010	year	2000	year	2010	2131
2000.5	2001.5	2001 2010	year	2001	year	2010	2183
2001.5	2002.5	2002 2010	year	2002	year	2010	2235
2002.5	2003.5	2003 2010	year	2003	year	2010	2287
2003.5	2004.5	2004 2010	year	2004	year	2010	2339
2004.5	2005.5	2005 2010	year	2005	year	2010	2391
2005.5	2006.5	2006 2010	year	2006	year	2010	2443
2006.5	2007.5	2007 2010	year	2007	year	2010	2495
2007.5	2008.5	2008 2010	year	2008	year	2010	2547
2008.5	2009.5	2009 2010	year	2009	year	2010	2599
2009.5	2010.5	1	year	2010	year	2010	1
2010.5	2011.5	2011 2010	year	2011	year	2010	2704
2011.5	2012.5	2012 2010	year	2012	year	2010	2756
1959.5	1960.5	1960 2011	year	1960	year	2011	52
1960.5	1961.5	1961 2011	year	1961	year	2011	104
1961.5	1962.5	1962 2011	year	1962	year	2011	156
1962.5	1963.5	1963 2011	year	1963	year	2011	208
1963.5	1964.5	1964 2011	year	1964	year	2011	260
1964.5	1965.5	1965 2011	year	1965	year	2011	312
1965.5	1966.5	1966 2011	year	1966	year	2011	364
1966.5	1967.5	1967 2011	year	1967	year	2011	416
1967.5	1968.5	1968 2011	year	1968	year	2011	468
1968.5	1969.5	1969 2011	year	1969	year	2011	520
1969.5	1970.5	1970 2011	year	1970	year	2011	572
1970.5	1971.5	1971 2011	year	1971	year	2011	624
1971.5	1972.5	1972 2011	year	1972	year	2011	676
1972.5	1973.5	1973 2011	year	1973	year	2011	728
1973.5	1974.5	1974 2011	year	1974	year	2011	780
1974.5	1975.5	1975 2011	year	1975	year	2011	832
1975.5	1976.5	1976 2011	year	1976	year	2011	884
1976.5	1977.5	1977 2011	year	1977	year	2011	936
1977.5	1978.5	1978 2011	year	1978	year	2011	988
1978.5	1979.5	1979 2011	year	1979	year	2011	1040
1979.5	1980.5	1980 2011	year	1980	year	2011	1092
1980.5	1981.5	1981 2011	year	1981	year	2011	1144
1981.5	1982.5	1982 2011	year	1982	year	2011	1196
1982.5	1983.5	1983 2011	year	1983	year	2011	1248
1983.5	1984.5	1984 2011	year	1984	year	2011	1300
1984.5	1985.5	1985 2011	year	1985	year	2011	1352
1985.5	1986.5	1986 2011	year	1986	year	2011	1404
1986.5	1987.5	1987 2011	year	1987	year	2011	1456
1987.5	1988.5	1988 2011	year	1988	year	2011	1508
1988.5	1989.5	1989 2011	year	1989	year	2011	1560
1989.5	1990.5	1990 2011	year	1990	year	2011	1612
1990.5	1991.5	1991 2011	year	1991	year	2011	1664
1991.5	1992.5	1992 2011	year	1992	year	2011	1716
1992.5	1993.5	1993 2011	year	1993	year	2011	1768
1993.5	1994.5	1994 2011	year	1994	year	2011	1820
1994.5	1995.5	1995 2011	year	1995	year	2011	1872
1995.5	1996.5	1996 2011	year	1996	year	2011	1924
1996.5	1997.5	1997 2011	year	1997	year	2011	1976
1997.5	1998.5	1998 2011	year	1998	year	2011	2028
1998.5	1999.5	1999 2011	year	1999	year	2011	2080
1999.5	2000.5	2000 2011	year	2000	year	2011	2132
2000.5	2001.5	2001 2011	year	2001	year	2011	2184
2001.5	2002.5	2002 2011	year	2002	year	2011	2236
2002.5	2003.5	2003 2011	year	2003	year	2011	2288
2003.5	2004.5	2004 2011	year	2004	year	2011	2340
2004.5	2005.5	2005 2011	year	2005	year	2011	2392
2005.5	2006.5	2006 2011	year	2006	year	2011	2444
2006.5	2007.5	2007 2011	year	2007	year	2011	2496
2007.5	2008.5	2008 2011	year	2008	year	2011	2548
2008.5	2009.5	2009 2011	year	2009	year	2011	2600
2009.5	2010.5	2010 2011	year	2010	year	2011	2652
2010.5	2011.5	1	year	2011	year	2011	1
2011.5	2012.5	2012 2011	year	2012	year	2011	2757
1959.5	1960.5	1960 2012	year	1960	year	2012	53
1960.5	1961.5	1961 2012	year	1961	year	2012	105
1961.5	1962.5	1962 2012	year	1962	year	2012	157
1962.5	1963.5	1963 2012	year	1963	year	2012	209
1963.5	1964.5	1964 2012	year	1964	year	2012	261
1964.5	1965.5	1965 2012	year	1965	year	2012	313
1965.5	1966.5	1966 2012	year	1966	year	2012	365
1966.5	1967.5	1967 2012	year	1967	year	2012	417
1967.5	1968.5	1968 2012	year	1968	year	2012	469
1968.5	1969.5	1969 2012	year	1969	year	2012	521
1969.5	1970.5	1970 2012	year	1970	year	2012	573
1970.5	1971.5	1971 2012	year	1971	year	2012	625
1971.5	1972.5	1972 2012	year	1972	year	2012	677
1972.5	1973.5	1973 2012	year	1973	year	2012	729
1973.5	1974.5	1974 2012	year	1974	year	2012	781
1974.5	1975.5	1975 2012	year	1975	year	2012	833
1975.5	1976.5	1976 2012	year	1976	year	2012	885
1976.5	1977.5	1977 2012	year	1977	year	2012	937
1977.5	1978.5	1978 2012	year	1978	year	2012	989
1978.5	1979.5	1979 2012	year	1979	year	2012	1041
1979.5	1980.5	1980 2012	year	1980	year	2012	1093
1980.5	1981.5	1981 2012	year	1981	year	2012	1145
1981.5	1982.5	1982 2012	year	1982	year	2012	1197
1982.5	1983.5	1983 2012	year	1983	year	2012	1249
1983.5	1984.5	1984 2012	year	1984	year	2012	1301
1984.5	1985.5	1985 2012	year	1985	year	2012	1353
1985.5	1986.5	1986 2012	year	1986	year	2012	1405
1986.5	1987.5	1987 2012	year	1987	year	2012	1457
1987.5	1988.5	1988 2012	year	1988	year	2012	1509
1988.5	1989.5	1989 2012	year	1989	year	2012	1561
1989.5	1990.5	1990 2012	year	1990	year	2012	1613
1990.5	1991.5	1991 2012	year	1991	year	2012	1665
1991.5	1992.5	1992 2012	year	1992	year	2012	1717
1992.5	1993.5	1993 2012	year	1993	year	2012	1769
1993.5	1994.5	1994 2012	year	1994	year	2012	1821
1994.5	1995.5	1995 2012	year	1995	year	2012	1873
1995.5	1996.5	1996 2012	year	1996	year	2012	1925
1996.5	1997.5	1997 2012	year	1997	year	2012	1977
1997.5	1998.5	1998 2012	year	1998	year	2012	2029
1998.5	1999.5	1999 2012	year	1999	year	2012	2081
1999.5	2000.5	2000 2012	year	2000	year	2012	2133
2000.5	2001.5	2001 2012	year	2001	year	2012	2185
2001.5	2002.5	2002 2012	year	2002	year	2012	2237
2002.5	2003.5	2003 2012	year	2003	year	2012	2289
2003.5	2004.5	2004 2012	year	2004	year	2012	2341
2004.5	2005.5	2005 2012	year	2005	year	2012	2393
2005.5	2006.5	2006 2012	year	2006	year	2012	2445
2006.5	2007.5	2007 2012	year	2007	year	2012	2497
2007.5	2008.5	2008 2012	year	2008	year	2012	2549
2008.5	2009.5	2009 2012	year	2009	year	2012	2601
2009.5	2010.5	2010 2012	year	2010	year	2012	2653
2010.5	2011.5	2011 2012	year	2011	year	2012	2705
2011.5	2012.5	1	year	2012	year	2012	1
